plate,lat,lon
na,26.723,-111.228
na,26.535,-110.957
na,26.416,-110.758
na,26.36,-110.68
na,26.225,-110.778
na,26.066,-110.572
na,25.89,-110.291
na,25.706,-110.024
na,25.607,-109.872
na,25.557,-109.806
na,25.339,-110.007
na,25.18,-109.788
na,25.016,-109.591
na,24.857,-109.35
na,24.735,-109.178
na,24.658,-109.062
na,24.396,-109.276
na,24.151,-109.002
na,23.984,-108.806
na,23.814,-108.61
na,23.674,-108.439
na,23.613,-108.357
na,23.241,-108.651
na,23.082,-108.388
na,22.986,-108.01
na,22.712,-108.232
na,22.712,-108.232
na,22.613,-108.273
na,22.44,-108.407
na,22.277,-108.527
na,22.201,-108.516
na,22.102,-108.589
na,21.96,-108.676
na,21.905,-108.582
na,21.905,-108.582
na,21.835,-108.397
na,21.72,-108.114
na,21.686,-107.928
na,21.74,-107.774
na,21.742,-107.586
na,21.748,-107.393
na,21.752,-107.171
na,21.754,-107.046
na,21.799,-106.89
na,21.799,-106.89
na,21.716,-106.862
na,21.64,-106.808
na,21.483,-106.757
na,21.311,-106.624
na,21.235,-106.551
na,21.184,-106.525
na,21.121,-106.442
na,20.84,-106.381
na,20.638,-106.387
na,20.428,-106.385
na,20.203,-106.352
na,19.916,-106.271
na,19.644,-106.121
na,19.402,-105.949
na,19.164,-105.739
na,18.981,-105.546
na,18.762,-105.247
na,18.762,-105.247
na,18.622,-105.043
na,18.368,-104.725
na,18.209,-104.406
na,18.138,-104.191
na,17.92,-103.792
na,17.616,-103.2
na,17.28,-102.432
na,17.026,-101.703
na,16.636,-100.867
na,16.442,-100.336
na,16.298,-99.806
na,16.134,-99.435
na,15.919,-99.028
na,15.771,-98.588
na,15.64,-98.166
na,15.508,-97.691
na,15.358,-97.217
na,15.36,-96.727
na,15.361,-96.219
na,15.277,-95.799
na,15.09,-95.466
na,14.887,-95.117
na,14.7,-94.873
na,14.479,-94.542
na,14.222,-94.055
na,14.016,-93.656
na,13.793,-93.309
na,13.722,-92.962
na,13.498,-92.599
na,13.223,-92.272
na,13.271,-92.063
na,13.08,-91.719
na,12.832,-91.308
na,12.584,-90.898
na,12.584,-90.898
na,13.394,-90.81
na,13.917,-90.426
na,14.392,-90.037
na,14.815,-89.718
na,15.215,-89.372
na,15.622,-88.876
na,15.958,-88.351
na,16.251,-87.723
na,16.476,-86.966
na,16.695,-86.32
na,16.911,-85.671
na,17.107,-84.91
na,17.344,-84.248
na,17.481,-83.706
na,17.626,-82.865
na,17.691,-82.244
na,17.802,-81.625
na,18.333,-81.689
na,18.865,-81.754
na,18.96,-81.256
na,19.054,-80.758
na,19.16,-80.21
na,19.264,-79.66
na,19.381,-79.011
na,19.497,-78.361
na,19.623,-77.673
na,19.747,-76.983
na,19.845,-76.356
na,19.942,-75.729
na,19.99,-75.239
na,20.037,-74.749
na,20.166,-73.994
na,20.291,-73.239
na,20.331,-72.332
na,20.267,-71.804
na,20.201,-71.277
na,20.002,-70.626
na,19.802,-69.978
na,19.696,-69.415
na,19.589,-68.853
na,19.687,-68.022
na,19.721,-67.531
na,19.754,-67.04
na,19.825,-66.259
na,19.829,-65.694
na,19.833,-65.129
na,19.779,-64.344
na,19.724,-63.76
na,19.692,-63.36
na,19.574,-62.847
na,19.275,-62.176
na,18.959,-61.553
na,18.959,-61.553
na,19.208,-60.753
na,19.455,-59.949
na,19.325,-59.13
na,19.192,-58.309
na,19.052,-57.493
na,18.694,-56.804
na,18.258,-56.118
na,17.784,-55.484
na,17.309,-54.852
na,17.136,-54.156
na,16.956,-53.46
na,16.761,-52.881
na,16.567,-52.304
na,16.321,-51.661
na,16.073,-51.024
na,15.87,-50.467
na,15.983,-49.803
na,16.035,-49.207
na,16.013,-48.515
na,15.957,-47.693
na,15.804,-47.398
na,15.451,-46.766
na,15.451,-46.766
NB,-6.265,153.93
NB,-6.507,154.225
NB,-6.818,154.54
NB,-7.293,154.927
NB,-7.293,154.927
NB,-6.858,154.73
NB,-6.423,154.533
NB,-5.901,154.545
NB,-5.581,154.592
NB,-5.24,154.978
NB,-4.887,154.992
NB,-4.55,154.955
NB,-4.283,154.7
NB,-3.948,154.359
NB,-3.612,154.256
NB,-3.327,154.035
NB,-3.041,153.882
NB,-2.688,153.711
NB,-2.604,153.542
NB,-2.436,153.39
NB,-2.2,153.119
NB,-2.15,152.916
NB,-2.134,152.578
NB,-1.865,152.155
NB,-1.646,151.816
NB,-1.46,151.427
NB,-1.308,151.089
NB,-1.224,150.717
NB,-1.123,150.344
NB,-1.021,150.023
NB,-1.005,149.769
NB,-0.818,149.481
NB,-0.65,149.27
NB,-0.65,149.27
NB,-0.457,148.913
NB,-0.392,148.724
NB,-0.409,148.344
NB,-0.426,147.859
NB,-0.275,147.354
NB,-0.294,147.059
NB,-0.29,146.595
NB,-0.349,145.919
NB,-0.473,145.497
NB,-0.534,145.033
NB,-0.742,144.357
NB,-0.951,143.808
NB,-1.16,143.26
NB,-1.454,142.922
NB,-1.916,142.626
NB,-2.462,142.394
NB,-2.693,142.246
NB,-2.693,142.246
NB,-2.814,142.449
NB,-2.932,142.633
NB,-3.018,142.936
NB,-3.053,143.172
NB,-3.156,143.508
NB,-3.46,143.743
NB,-3.46,143.743
NB,-3.531,144.368
NB,-3.55,144.807
NB,-3.485,145.399
NB,-3.471,146.11
NB,-3.438,146.415
NB,-3.755,146.836
NB,-3.641,146.918
NB,-3.514,146.999
NB,-3.385,147.083
NB,-3.261,147.162
NB,-3.152,147.241
NB,-3.053,147.325
NB,-2.962,147.407
NB,-2.909,147.478
NB,-2.881,147.539
NB,-2.879,147.605
NB,-2.813,147.816
NB,-2.922,147.983
NB,-3.026,148.123
NB,-3.141,148.329
NB,-3.222,148.499
NB,-3.306,148.675
NB,-3.395,148.878
NB,-3.466,149.089
NB,-3.522,149.295
NB,-3.544,149.453
NB,-3.57,149.603
NB,-3.58,149.717
NB,-3.592,149.773
NB,-3.618,149.816
NB,-3.617,149.817
NB,-3.491,149.913
NB,-3.372,150.034
NB,-3.274,150.135
NB,-3.202,150.249
NB,-3.141,150.352
NB,-3.093,150.436
NB,-3.061,150.509
NB,-3.051,150.56
NB,-3.047,150.616
NB,-3.085,150.615
NB,-3.163,150.634
NB,-3.235,150.683
NB,-3.295,150.732
NB,-3.329,150.789
NB,-3.348,150.824
NB,-3.331,150.879
NB,-3.372,150.931
NB,-3.419,150.982
NB,-3.476,151.021
NB,-3.547,151.095
NB,-3.587,151.142
NB,-3.602,151.204
NB,-3.607,151.25
NB,-3.656,151.301
NB,-3.656,151.301
NB,-3.706,151.375
NB,-3.754,151.428
NB,-3.665,151.563
NB,-3.769,151.675
NB,-3.72,151.814
NB,-3.677,151.929
NB,-3.649,151.987
NB,-3.636,152.038
NB,-3.666,152.132
NB,-3.739,152.226
NB,-3.822,152.328
NB,-3.903,152.415
NB,-3.974,152.478
NB,-4.039,152.557
NB,-4.13,152.616
NB,-4.188,152.662
NB,-4.603,152.927
NB,-5.018,153.193
NB,-5.361,153.403
NB,-5.704,153.614
NB,-6.046,153.823
NB,-6.265,153.93
NB,-6.265,153.93
ND,6.005,-78.008
ND,5.505,-77.91
ND,4.832,-78.08
ND,4.066,-78.342
ND,3.392,-78.662
ND,2.78,-79.165
ND,2.427,-79.478
ND,2.074,-79.791
ND,1.549,-80.292
ND,1.053,-80.574
ND,0.432,-80.887
ND,-0.284,-81.229
ND,-1.095,-81.415
ND,-1.814,-81.599
ND,-2.437,-81.532
ND,-3.0,-81.652
ND,-3.245,-81.599
ND,-3.245,-81.599
ND,-3.268,-81.302
ND,-3.264,-80.977
ND,-3.074,-80.575
ND,-2.883,-80.206
ND,-2.643,-79.803
ND,-2.472,-79.497
ND,-2.279,-79.225
ND,-1.994,-78.929
ND,-1.421,-78.667
ND,-0.748,-78.437
ND,-0.234,-78.193
ND,0.148,-78.005
ND,0.148,-78.005
ND,0.586,-77.707
ND,0.899,-77.332
ND,1.101,-76.922
ND,1.276,-76.574
ND,1.506,-76.254
ND,1.618,-75.989
ND,1.932,-75.774
ND,2.281,-75.433
ND,2.498,-75.21
ND,2.791,-74.875
ND,3.022,-74.589
ND,3.294,-74.345
ND,3.42,-74.101
ND,3.56,-73.927
ND,3.819,-73.815
ND,3.979,-73.78
ND,4.168,-73.592
ND,4.308,-73.326
ND,4.413,-73.13
ND,4.741,-72.92
ND,4.936,-72.773
ND,5.118,-72.633
ND,5.264,-72.353
ND,5.537,-72.198
ND,5.788,-72.149
ND,6.046,-72.079
ND,6.262,-71.924
ND,6.465,-71.903
ND,6.681,-71.889
ND,7.03,-72.05
ND,7.198,-72.071
ND,7.323,-72.064
ND,7.568,-72.359
ND,7.7,-72.437
ND,7.819,-72.246
ND,7.903,-72.091
ND,8.105,-71.915
ND,8.195,-71.795
ND,8.342,-71.696
ND,8.453,-71.456
ND,8.571,-71.208
ND,8.661,-71.081
ND,8.807,-70.925
ND,8.876,-70.727
ND,9.014,-70.514
ND,9.139,-70.358
ND,9.388,-70.081
ND,9.582,-69.875
ND,9.797,-69.696
ND,9.976,-69.511
ND,10.121,-69.297
ND,10.196,-69.14
ND,10.299,-68.976
ND,10.455,-68.67
ND,10.502,-68.507
ND,10.535,-68.35
ND,10.511,-68.131
ND,10.499,-67.961
ND,10.499,-67.961
ND,10.815,-68.087
ND,11.174,-68.379
ND,11.513,-68.73
ND,11.844,-69.024
ND,12.175,-69.348
ND,12.45,-69.594
ND,12.668,-69.863
ND,12.93,-70.183
ND,13.162,-70.496
ND,13.31,-70.659
ND,13.31,-70.659
ND,13.438,-70.953
ND,13.503,-71.195
ND,13.465,-71.84
ND,13.41,-72.428
ND,13.367,-72.916
ND,13.29,-73.303
ND,13.058,-73.632
ND,12.743,-73.874
ND,12.386,-74.058
ND,12.224,-74.307
ND,12.021,-74.476
ND,11.914,-74.796
ND,11.764,-75.123
ND,11.595,-75.37
ND,11.39,-75.631
ND,11.087,-75.905
ND,10.765,-76.064
ND,10.574,-76.275
ND,10.329,-76.456
ND,10.09,-76.594
ND,9.761,-76.703
ND,9.379,-76.706
ND,9.017,-76.701
ND,8.731,-76.684
ND,8.731,-76.684
ND,8.443,-76.906
ND,8.19,-77.149
ND,8.105,-77.331
ND,8.012,-77.534
ND,7.829,-77.707
ND,7.637,-78.013
ND,7.51,-78.228
ND,7.337,-78.646
ND,7.337,-78.646
ND,7.232,-78.715
ND,7.1,-78.762
ND,7.031,-78.747
ND,6.997,-78.698
ND,6.942,-78.599
ND,6.853,-78.542
ND,6.757,-78.443
ND,6.66,-78.4
ND,6.564,-78.336
ND,6.502,-78.265
ND,6.461,-78.195
ND,6.343,-78.151
ND,6.239,-78.129
ND,6.122,-78.086
ND,6.053,-78.05
ND,6.005,-78.008
ND,6.005,-78.008
NH,-13.779,166.154
NH,-13.828,166.161
NH,-13.991,166.204
NH,-14.181,166.234
NH,-14.345,166.25
NH,-14.421,166.252
NH,-14.559,166.268
NH,-14.686,166.271
NH,-14.889,166.262
NH,-15.041,166.213
NH,-15.13,166.228
NH,-15.244,166.217
NH,-15.345,166.193
NH,-15.434,166.209
NH,-15.56,166.225
NH,-15.674,166.227
NH,-15.799,166.27
NH,-15.887,166.285
NH,-15.975,166.34
NH,-16.087,166.395
NH,-16.187,166.45
NH,-16.3,166.506
NH,-16.438,166.562
NH,-16.538,166.604
NH,-16.625,166.659
NH,-16.737,166.728
NH,-16.836,166.81
NH,-16.987,166.868
NH,-17.098,166.95
NH,-17.209,167.059
NH,-17.307,167.155
NH,-17.395,167.171
NH,-17.521,167.215
NH,-17.634,167.245
NH,-17.759,167.275
NH,-17.922,167.32
NH,-18.022,167.35
NH,-18.147,167.394
NH,-18.247,167.424
NH,-18.36,167.455
NH,-18.485,167.486
NH,-18.611,167.504
NH,-18.712,167.521
NH,-18.886,167.607
NH,-19.048,167.68
NH,-19.236,167.727
NH,-19.372,167.812
NH,-19.533,167.886
NH,-19.632,167.943
NH,-19.769,168.003
NH,-19.893,168.075
NH,-20.003,168.16
NH,-20.09,168.191
NH,-20.201,168.263
NH,-20.325,168.335
NH,-20.474,168.396
NH,-20.646,168.512
NH,-20.782,168.585
NH,-20.893,168.645
NH,-21.016,168.705
NH,-21.102,168.776
NH,-21.261,168.879
NH,-21.42,168.996
NH,-21.506,169.054
NH,-21.64,169.143
NH,-21.725,169.215
NH,-21.823,169.288
NH,-21.909,169.32
NH,-21.98,169.419
NH,-22.052,169.491
NH,-22.124,169.577
NH,-22.23,169.719
NH,-22.35,169.835
NH,-22.445,169.95
NH,-22.516,170.036
NH,-22.587,170.109
NH,-22.644,170.221
NH,-22.702,170.321
NH,-22.759,170.42
NH,-22.827,170.547
NH,-22.884,170.66
NH,-22.917,170.745
NH,-22.949,170.842
NH,-22.968,170.939
NH,-23.0,171.037
NH,-23.03,171.162
NH,-23.072,171.288
NH,-23.091,171.385
NH,-23.11,171.496
NH,-23.127,171.62
NH,-23.146,171.703
NH,-23.149,171.854
NH,-23.155,171.95
NH,-23.173,172.06
NH,-23.176,172.197
NH,-23.171,172.278
NH,-23.177,172.361
NH,-23.178,172.439
NH,-23.178,172.439
NH,-23.069,172.783
NH,-23.007,173.04
NH,-22.834,173.212
NH,-22.835,173.606
NH,-22.488,174.034
NH,-22.488,174.034
NH,-22.236,174.056
NH,-21.841,174.09
NH,-21.578,174.112
NH,-21.357,174.115
NH,-21.148,174.119
NH,-21.14,173.379
NH,-20.995,173.383
NH,-20.837,173.38
NH,-20.625,173.384
NH,-20.377,173.351
NH,-20.086,173.335
NH,-19.89,173.36
NH,-19.662,173.398
NH,-19.43,173.429
NH,-19.221,173.439
NH,-18.999,173.453
NH,-18.774,173.447
NH,-18.52,173.425
NH,-18.532,173.251
NH,-18.238,173.409
NH,-17.962,173.55
NH,-17.68,173.66
NH,-17.49,173.744
NH,-17.163,173.88
NH,-16.849,173.901
NH,-16.849,173.901
NH,-16.798,173.788
NH,-16.713,173.718
NH,-16.614,173.669
NH,-16.497,173.593
NH,-16.259,173.455
NH,-16.151,173.567
NH,-16.027,173.531
NH,-15.922,173.485
NH,-15.779,173.4
NH,-15.697,173.555
NH,-15.605,173.539
NH,-15.567,173.516
NH,-15.504,173.464
NH,-15.437,173.428
NH,-15.361,173.388
NH,-15.234,173.359
NH,-15.154,173.346
NH,-15.081,173.32
NH,-14.992,173.294
NH,-14.897,173.259
NH,-14.77,173.21
NH,-14.669,173.178
NH,-14.51,173.139
NH,-14.294,173.019
NH,-13.965,172.881
NH,-13.693,172.74
NH,-13.411,172.571
NH,-13.411,172.571
NH,-13.435,172.434
NH,-13.481,172.3
NH,-13.569,172.163
NH,-13.678,171.972
NH,-13.75,171.619
NH,-13.793,171.296
NH,-14.066,171.295
NH,-14.083,171.181
NH,-14.093,170.945
NH,-14.088,170.642
NH,-13.942,170.638
NH,-13.974,170.15
NH,-13.954,169.739
NH,-13.824,169.739
NH,-13.808,169.622
NH,-13.811,169.456
NH,-13.8,169.231
NH,-13.651,169.234
NH,-13.639,169.026
NH,-13.63,168.792
NH,-13.602,168.577
NH,-13.514,168.596
NH,-13.515,168.159
NH,-13.649,167.157
NH,-13.779,166.154
NH,-13.779,166.154
NI,-14.534,-173.836
NI,-14.379,-174.083
NI,-14.334,-174.754
NI,-14.407,-175.309
NI,-14.478,-175.865
NI,-14.634,-176.346
NI,-14.634,-176.346
NI,-14.78,-176.339
NI,-14.904,-176.319
NI,-15.05,-176.331
NI,-15.184,-176.341
NI,-15.312,-176.387
NI,-15.419,-176.462
NI,-15.489,-176.526
NI,-15.604,-176.66
NI,-15.559,-177.13
NI,-15.559,-177.13
NI,-15.71,-177.248
NI,-15.807,-177.384
NI,-15.899,-177.493
NI,-15.961,-177.575
NI,-16.024,-177.634
NI,-16.107,-177.664
NI,-16.177,-177.678
NI,-16.32,-177.513
NI,-16.437,-177.364
NI,-16.575,-177.201
NI,-16.725,-177.068
NI,-16.877,-176.921
NI,-17.034,-176.82
NI,-17.219,-176.713
NI,-17.399,-176.625
NI,-17.574,-176.532
NI,-17.731,-176.462
NI,-17.873,-176.403
NI,-18.055,-176.304
NI,-18.131,-176.297
NI,-18.267,-176.33
NI,-18.307,-176.346
NI,-18.472,-176.44
NI,-18.6,-176.511
NI,-18.686,-176.551
NI,-18.768,-176.584
NI,-18.836,-176.587
NI,-18.975,-176.57
NI,-19.217,-176.549
NI,-19.387,-175.979
NI,-19.387,-175.979
NI,-19.704,-175.21
NI,-19.459,-175.189
NI,-19.225,-175.155
NI,-19.002,-175.095
NI,-18.788,-175.035
NI,-18.605,-174.956
NI,-18.416,-174.87
NI,-18.231,-174.757
NI,-18.035,-174.659
NI,-17.842,-174.568
NI,-17.63,-174.56
NI,-17.612,-174.597
NI,-17.36,-174.571
NI,-17.32,-174.599
NI,-17.101,-174.565
NI,-17.066,-174.523
NI,-16.874,-174.529
NI,-16.735,-174.535
NI,-16.597,-174.55
NI,-16.355,-174.576
NI,-16.201,-174.569
NI,-16.052,-174.568
NI,-15.936,-174.601
NI,-15.88,-174.87
NI,-15.739,-174.866
NI,-15.616,-174.822
NI,-15.471,-174.731
NI,-15.37,-174.667
NI,-15.251,-174.567
NI,-15.314,-174.264
NI,-15.133,-174.188
NI,-15.015,-174.139
NI,-14.895,-174.077
NI,-14.767,-174.007
NI,-14.629,-173.905
NI,-14.534,-173.836
NI,-14.534,-173.836
nu,-54.852,-0.438
nu,-54.677,-0.039
nu,-54.451,0.443
nu,-54.832,0.965
nu,-54.399,1.695
nu,-54.037,2.36
nu,-53.651,3.025
nu,-53.834,3.369
nu,-54.127,3.956
nu,-54.43,4.415
nu,-54.162,4.827
nu,-54.309,5.084
nu,-54.543,5.495
nu,-54.114,6.184
nu,-53.814,6.625
nu,-54.101,7.237
nu,-54.396,7.772
nu,-54.396,7.772
nu,-54.033,8.288
nu,-53.668,8.799
nu,-53.233,9.429
nu,-52.792,9.993
nu,-53.066,10.542
nu,-53.332,10.975
nu,-52.783,11.708
nu,-52.375,12.299
nu,-51.963,12.895
nu,-52.141,13.204
nu,-52.477,13.788
nu,-51.997,14.463
nu,-52.307,15.112
nu,-52.084,15.428
nu,-51.787,15.822
nu,-52.169,16.907
nu,-52.467,17.806
nu,-52.734,18.537
nu,-52.553,18.712
nu,-52.817,19.994
nu,-52.909,21.25
nu,-53.051,22.504
nu,-53.098,23.075
nu,-53.2,23.021
nu,-53.309,23.886
nu,-53.422,24.685
nu,-53.345,24.873
nu,-53.345,24.873
nu,-53.444,25.18
nu,-53.41,25.648
nu,-53.48,25.861
nu,-53.582,25.987
nu,-53.429,26.181
nu,-53.065,26.338
nu,-52.62,26.513
nu,-52.378,26.713
nu,-52.547,27.322
nu,-52.673,27.37
nu,-52.771,27.48
nu,-52.904,28.111
nu,-52.54,28.312
nu,-52.277,28.403
nu,-51.772,28.605
nu,-51.137,28.969
nu,-50.507,29.343
nu,-49.934,29.712
nu,-49.611,30.006
nu,-49.215,30.362
nu,-49.011,30.705
nu,-48.587,31.008
nu,-48.163,31.306
nu,-47.682,31.588
nu,-47.201,31.865
nu,-47.0,32.126
nu,-46.998,32.125
nu,-46.191,32.663
nu,-45.382,33.171
nu,-44.561,33.678
nu,-43.747,34.157
nu,-42.931,34.636
nu,-42.103,35.09
nu,-42.103,35.09
nu,-41.254,35.528
nu,-40.403,35.955
nu,-39.55,36.371
nu,-38.696,36.777
nu,-37.84,37.174
nu,-36.984,37.562
nu,-36.433,36.721
nu,-35.876,35.892
nu,-35.314,35.075
nu,-34.746,34.269
nu,-34.173,33.474
nu,-33.595,32.69
nu,-33.012,31.916
nu,-32.425,31.153
nu,-31.832,30.4
nu,-31.236,29.656
nu,-30.635,28.922
nu,-29.849,28.341
nu,-29.849,28.341
nu,-29.454,28.054
nu,-29.06,27.769
nu,-28.625,27.179
nu,-28.187,26.594
nu,-27.477,26.595
nu,-26.768,26.596
nu,-26.474,27.253
nu,-26.177,27.905
nu,-25.733,27.8
nu,-25.291,27.696
nu,-24.847,27.592
nu,-24.404,27.489
nu,-23.928,27.944
nu,-23.45,28.396
nu,-22.971,28.844
nu,-22.491,29.29
nu,-22.352,29.77
nu,-22.212,30.25
nu,-22.071,30.729
nu,-21.928,31.207
nu,-21.784,31.684
nu,-21.639,32.16
nu,-21.492,32.636
nu,-21.344,33.11
nu,-20.512,33.196
nu,-19.681,33.282
nu,-19.35,33.613
nu,-19.019,33.943
nu,-18.688,34.272
nu,-18.356,34.599
nu,-17.976,35.2
nu,-17.404,35.2
nu,-16.833,35.199
nu,-16.334,34.901
nu,-15.834,34.604
nu,-15.191,34.729
nu,-14.549,34.852
nu,-13.859,34.461
nu,-13.167,34.071
nu,-12.406,34.172
nu,-11.717,34.441
nu,-11.027,34.709
nu,-10.455,34.081
nu,-9.598,33.818
nu,-8.741,33.556
nu,-8.643,33.099
nu,-8.546,32.643
nu,-8.162,32.117
nu,-7.778,31.592
nu,-7.631,31.042
nu,-7.483,30.493
nu,-6.791,30.046
nu,-6.099,29.6
nu,-5.625,29.604
nu,-5.151,29.608
nu,-4.557,29.28
nu,-3.962,28.953
nu,-3.134,28.91
nu,-2.306,28.868
nu,-1.809,29.13
nu,-1.313,29.392
nu,-0.626,29.63
nu,0.06,29.867
nu,0.749,30.246
nu,1.437,30.625
nu,1.96,31.122
nu,2.483,31.62
nu,2.648,31.049
nu,2.812,30.478
nu,3.524,30.475
nu,4.235,30.471
nu,4.477,31.279
nu,5.097,31.753
nu,5.717,32.227
nu,5.366,34.26
nu,5.009,36.29
nu,5.484,36.601
nu,5.958,36.914
nu,6.477,37.849
nu,6.998,38.115
nu,7.447,38.477
nu,7.895,38.841
nu,8.296,39.157
nu,9.071,39.79
nu,9.796,40.449
nu,10.732,41.117
nu,35.776,-0.748
nu,35.771,-1.516
nu,35.898,-1.992
nu,36.105,-2.573
nu,36.018,-2.893
nu,35.858,-3.296
nu,35.596,-3.749
nu,35.014,-3.782
nu,34.199,-4.056
nu,34.068,-4.706
nu,34.078,-5.072
nu,33.985,-5.397
nu,34.019,-5.808
nu,34.263,-6.0
nu,34.517,-6.04
nu,34.784,-6.064
nu,35.063,-6.73
nu,35.273,-7.193
nu,35.667,-8.031
nu,36.051,-8.785
nu,36.43,-9.545
nu,36.651,-9.977
nu,36.392,-10.429
nu,36.098,-10.923
nu,35.851,-11.585
nu,36.328,-12.142
nu,36.864,-12.903
nu,37.395,-13.675
nu,37.21,-14.411
nu,37.021,-15.143
nu,37.212,-15.386
nu,37.297,-15.841
nu,37.435,-16.742
nu,37.503,-17.584
nu,37.466,-18.124
nu,37.307,-18.618
nu,37.025,-19.682
nu,36.954,-20.24
nu,36.881,-20.797
nu,36.82,-21.507
nu,36.754,-22.216
nu,36.702,-22.893
nu,36.646,-23.57
nu,36.755,-24.046
nu,36.788,-24.146
nu,36.781,-24.255
nu,36.792,-24.311
nu,36.863,-24.385
nu,36.91,-24.434
nu,36.971,-24.5
nu,37.017,-24.554
nu,37.095,-24.634
nu,37.127,-24.68
nu,37.217,-24.75
nu,37.273,-24.738
nu,37.352,-24.702
nu,37.411,-24.667
nu,37.467,-24.733
nu,37.5,-24.775
nu,37.533,-24.816
nu,37.552,-24.845
nu,37.584,-24.892
nu,37.609,-24.931
nu,37.644,-24.983
nu,37.646,-25.101
nu,37.769,-25.267
nu,37.663,-25.355
nu,37.718,-25.427
nu,37.752,-25.464
nu,37.818,-25.538
nu,37.722,-25.633
nu,37.79,-25.698
nu,37.816,-25.734
nu,37.878,-25.808
nu,37.839,-25.916
nu,37.935,-26.043
nu,37.965,-26.075
nu,38.036,-26.171
nu,38.047,-26.302
nu,38.116,-26.379
nu,38.149,-26.417
nu,38.222,-26.494
nu,38.255,-26.532
nu,38.324,-26.614
nu,38.358,-26.647
nu,38.42,-26.718
nu,38.278,-26.83
nu,38.36,-26.901
nu,38.4,-26.941
nu,38.464,-27.007
nu,38.491,-27.029
nu,38.571,-27.09
nu,38.607,-27.129
nu,38.666,-27.174
nu,38.7,-27.203
nu,38.78,-27.239
nu,38.782,-27.484
nu,38.836,-27.559
nu,38.864,-27.606
nu,38.914,-27.68
nu,38.942,-27.722
nu,39.0,-27.793
nu,39.004,-27.955
nu,38.983,-28.059
nu,38.968,-28.12
nu,38.952,-28.215
nu,38.939,-28.292
nu,38.993,-28.342
nu,39.02,-28.365
nu,39.058,-28.395
nu,39.093,-28.42
nu,39.134,-28.452
nu,39.156,-28.484
nu,39.13,-28.567
nu,39.121,-28.619
nu,39.179,-28.666
nu,39.214,-28.686
nu,39.263,-28.745
nu,39.299,-28.781
nu,39.373,-28.853
nu,39.412,-28.895
nu,39.379,-28.951
nu,39.366,-28.982
nu,39.338,-29.049
nu,39.323,-29.09
nu,39.294,-29.147
nu,39.279,-29.188
nu,39.25,-29.26
nu,39.255,-29.297
nu,39.315,-29.335
nu,39.4,-29.77
nu,39.4,-29.77
nu,39.387,-29.909
nu,38.888,-30.171
nu,38.388,-30.43
nu,38.403,-30.605
nu,37.68,-31.071
nu,37.705,-31.371
nu,37.282,-31.516
nu,37.392,-32.283
nu,37.137,-32.395
nu,37.176,-32.646
nu,37.033,-32.708
nu,37.065,-32.943
nu,36.916,-33.005
nu,36.941,-33.225
nu,36.691,-33.313
nu,36.742,-33.595
nu,36.185,-33.772
nu,36.221,-33.982
nu,36.071,-34.057
nu,36.079,-34.142
nu,35.616,-34.335
nu,35.625,-34.459
nu,35.01,-34.746
nu,35.148,-35.558
nu,35.28,-36.373
nu,34.693,-36.623
nu,34.712,-36.785
nu,34.554,-36.862
nu,34.567,-37.046
nu,34.124,-37.245
nu,34.136,-37.336
nu,33.705,-37.533
nu,33.736,-37.678
nu,33.501,-37.797
nu,33.637,-38.597
nu,33.768,-39.399
nu,33.067,-39.586
nu,33.084,-39.7
nu,32.444,-40.129
nu,31.802,-40.553
nu,31.817,-40.71
nu,31.194,-41.184
nu,31.237,-41.43
nu,30.606,-41.786
nu,29.973,-42.136
nu,30.07,-42.729
nu,29.471,-43.037
nu,29.469,-43.088
nu,28.802,-43.483
nu,28.811,-43.563
nu,28.105,-43.942
nu,28.107,-44.022
nu,27.671,-44.203
nu,27.235,-44.383
nu,27.254,-44.506
nu,26.767,-44.687
nu,26.28,-44.867
nu,26.27,-44.816
nu,26.055,-44.899
nu,26.081,-45.092
nu,25.637,-45.296
nu,25.192,-45.499
nu,25.254,-45.791
nu,24.59,-46.119
nu,24.597,-46.196
nu,23.917,-46.476
nu,23.784,-45.699
nu,23.646,-44.925
nu,22.963,-45.024
nu,22.973,-45.066
nu,22.39,-45.157
nu,21.806,-45.248
nu,21.822,-45.385
nu,21.247,-45.515
nu,21.222,-45.419
nu,20.596,-45.557
nu,20.618,-45.774
nu,19.802,-45.94
nu,19.823,-46.002
nu,19.377,-46.093
nu,18.932,-46.184
nu,18.935,-46.224
nu,18.422,-46.318
nu,18.422,-46.391
nu,17.588,-46.52
nu,17.566,-46.407
nu,17.087,-46.498
nu,16.607,-46.589
nu,16.587,-46.529
nu,16.019,-46.648
nu,15.451,-46.766
nu,15.451,-46.766
nu,15.36,-45.947
nu,15.267,-45.13
nu,14.647,-45.136
nu,14.026,-45.142
nu,13.992,-45.061
nu,13.336,-45.049
nu,12.68,-45.037
nu,12.626,-44.262
nu,12.101,-44.278
nu,12.085,-43.885
nu,11.506,-43.903
nu,10.927,-43.921
nu,10.905,-43.448
nu,10.883,-42.976
nu,10.86,-42.504
nu,10.836,-42.031
nu,10.812,-41.559
nu,10.787,-41.087
nu,9.979,-41.083
nu,9.973,-40.861
nu,9.389,-40.865
nu,9.373,-40.64
nu,8.841,-40.652
nu,8.815,-40.12
nu,8.215,-40.141
nu,8.197,-39.661
nu,8.179,-39.181
nu,8.159,-38.701
nu,8.14,-38.221
nu,7.703,-38.206
